Time,Eigenvalue,Probability
0,-4.2391114,3.67002395807748e-17
0,-4.223942,4.32497445999032e-05
0,-4.1966004,2.6359203885239714e-16
0,-4.1688814,5.3777385626289226e-05
0,-4.164605,4.946220393123587e-15
0,-4.164605,8.038088007918927e-16
0,-4.1285667,7.938107012678328e-15
0,-4.1285667,1.301932231725364e-15
0,-4.1272197,1.1893121189909617e-15
0,-4.1272197,8.259206550623686e-16
0,-4.122037,1.9356392393603018e-17
0,-4.122037,2.1033522478704725e-17
0,-4.1213994,3.469447036100539e-17
0,-4.0874715,3.662809649128659e-06
0,-4.0604324,0.0017004671571175245
0,-4.05991,0.0010082776051609926
0,-4.0356894,8.332092962720778e-17
0,-4.034441,1.4094628306733883e-17
0,-4.034441,2.0366735857019128e-16
0,-4.0270405,0.0005560991413472577
0,-4.0173798,4.239674705980301e-05
0,-4.010204,7.193208087458593e-16
0,-4.010204,1.0695900714553713e-17
0,-3.9503806,1.1634698530615786e-16
0,-3.9019802,0.0015240639493275254
0,-3.8972034,3.174727972412772e-17
0,-3.8972034,9.398147648381318e-17
0,-3.886727,5.637851322693553e-17
0,-3.8664227,7.211299284722675e-17
0,-3.8664227,5.666311519709675e-17
0,-3.8471816,5.908902015046952e-18
0,-3.843285,1.3419769956665799e-15
0,-3.843285,2.805439545351015e-17
0,-3.8423498,3.131300371062105e-05
0,-3.8346033,1.1980435692506052e-17
0,-3.8346033,1.3349239809276999e-17
0,-3.8103778,6.23170468219448e-17
0,-3.8103778,1.8117785040711525e-17
0,-3.800477,0.0004460707131595555
0,-3.7922134,4.336808817289855e-18
0,-3.7772992,0.00011503111745804484
0,-3.7595646,0.00025391360024926493
0,-3.7261786,8.94380171893779e-16
0,-3.7261786,2.636399732329473e-16
0,-3.7226796,2.145239972180392e-15
0,-3.7226796,6.109754011638203e-16
0,-3.7182555,1.4809906331110382e-05
0,-3.6955154,4.1720103039544687e-16
0,-3.6947901,0.0018716187918699362
0,-3.6851473,1.9298797891725407e-17
0,-3.6668496,1.8064750108989017e-16
0,-3.6668496,1.331359763843629e-16
0,-3.6518831,9.441982327288499e-17
0,-3.6416934,7.860466899656743e-18
0,-3.6310952,2.3449261755642437e-17
0,-3.6252677,0.0003365360261839735
0,-3.6082785,4.672599655012458e-16
0,-3.6082785,5.436108306553999e-16
0,-3.5723264,8.673617379884035e-19
0,-3.5723264,1.0679390676896072e-17
0,-3.5578122,1.831766247385468e-16
0,-3.5578122,1.5590291884869488e-16
0,-3.5420957,3.312774675318813e-05
0,-3.5350602,0.00040385109900082164
0,-3.5068147,0.00032943615460329437
0,-3.4930542,1.5029752065723606e-17
0,-3.4897885,2.240212337544701e-17
0,-3.478216,7.38445351698887e-17
0,-3.478216,1.4191407567275007e-16
0,-3.4495099,4.4234062032317634e-05
0,-3.43932,0.0001337176643863994
0,-3.421556,3.94302986311823e-06
0,-3.414649,3.49413086016191e-17
0,-3.3962002,0.00019549543375152467
0,-3.3782146,4.0616922150766366e-17
0,-3.3782146,9.757820532514226e-18
0,-3.373955,2.6955980308138617e-17
0,-3.3473895,1.026833107035195e-06
0,-3.3368802,0.0011504444217145247
0,-3.3300927,2.168404344971009e-19
0,-3.3274581,1.474514883308143e-17
0,-3.325775,6.9388936663990085e-18
0,-3.3179607,5.622568972994423e-16
0,-3.3179607,5.81222774131083e-16
0,-3.3177633,1.1492543006479961e-17
0,-3.3069007,1.2446092644616376e-16
0,-3.3069007,1.0542717164104054e-15
0,-3.2911026,0.00028476916804149113
0,-3.278444,0.18515654883243826
0,-3.2745008,1.473111204289102e-16
0,-3.2745008,1.7757725387450742e-16
0,-3.235281,1.734723526915942e-17
0,-3.2314332,3.554140773629485e-16
0,-3.2314332,4.050250047383446e-16
0,-3.2295747,2.8961748201659296e-17
0,-3.2295747,7.047313620773102e-17
0,-3.211758,2.2998634702580534e-17
0,-3.211758,8.643970925433045e-18
0,-3.2044673,4.180451812891295e-16
0,-3.2044673,3.14031566685906e-16
0,-3.1388342,2.2049148200590368e-05
0,-3.110127,0.0014919817117944323
0,-3.0997581,0.0004977669308595147
0,-3.093262,0.0003927273043302787
0,-3.0846794,2.473336056213647e-19
0,-3.0797489,0.0005835045295328779
0,-3.0444388,2.1955092007556624e-18
0,-3.0441816,4.497085461535121e-16
0,-3.0441816,4.3177810027651e-17
0,-3.0214946,0.0008499687957735404
0,-3.0185513,1.302942270869213e-16
0,-3.0102735,4.457712234147795e-05
0,-2.9949713,5.1716443588766326e-17
0,-2.9949713,2.3649159916395588e-17
0,-2.9666028,1.1519648783200544e-17
0,-2.9599178,9.321848045359482e-06
0,-2.9446952,0.006403372588892842
0,-2.9233582,5.1134746559802675e-17
0,-2.9233582,8.094386006056813e-17
0,-2.9230585,1.474514883308143e-17
0,-2.9168673,0.001657064669085051
0,-2.9167473,4.8172151595815676e-17
0,-2.915642,0.00037251893224330215
0,-2.8963778,8.714466952017269e-16
0,-2.8963778,1.354654316502661e-16
0,-2.893419,1.82281506343155e-18
0,-2.8772285,3.615910075819617e-16
0,-2.8772285,2.803778938691257e-16
0,-2.8754714,1.1069704928328413e-16
0,-2.8754714,7.914675840643816e-18
0,-2.8463395,2.2985087458842663e-17
0,-2.8354404,3.403832921791781e-05
0,-2.828427,6.9388936663990085e-18
0,-2.8100567,2.4523107849192124e-16
0,-2.8100567,6.802076518989985e-16
0,-2.8077292,4.391018798566293e-18
0,-2.7836027,3.428951245987193e-16
0,-2.749851,1.6794970259089645e-17
0,-2.746893,4.607859186495406e-18
0,-2.746893,2.9307337389682696e-18
0,-2.7349958,3.7561673955624146e-17
0,-2.7349958,1.1309584779292749e-16
0,-2.7342155,6.561981118043728e-16
0,-2.7342155,1.0415140541289973e-16
0,-2.725881,0.0015418279377499844
0,-2.707966,4.607859186495406e-18
0,-2.705273,8.934168214755202e-17
0,-2.674942,0.000280400675317774
0,-2.6547341,4.162645124197158e-16
0,-2.6547341,6.261294880336102e-16
0,-2.6299891,2.733545074947722e-17
0,-2.6294076,0.0002668650044197231
0,-2.6291866,1.0550643284894144e-16
0,-2.6127343,2.423225338104166e-16
0,-2.6127343,2.5717275474669567e-16
0,-2.6126192,3.213730550133196e-15
0,-2.6126192,6.204129381287395e-16
0,-2.5965993,1.6493423340765954e-17
0,-2.5965993,1.5829350759767342e-17
0,-2.5701227,0.0006856322936746317
0,-2.534378,2.2551405310140946e-17
0,-2.528211,3.4987288579069715e-17
0,-2.528211,1.1257443683960801e-16
0,-2.5152793,9.13712955194884e-16
0,-2.5152793,2.6278317715467113e-16
0,-2.5086539,7.047314279734373e-18
0,-2.5086539,2.023392340825305e-17
0,-2.5070915,3.407429256053183e-05
0,-2.4920435,7.48239536595913e-05
0,-2.4628456,8.673617590251348e-18
0,-2.462766,1.1113071469661461e-17
0,-2.4611268,5.728174120441052e-05
0,-2.4561257,3.2864873781236146e-17
0,-2.456088,3.251016074360628e-05
0,-2.4434235,1.207801199867814e-16
0,-2.4434235,1.8812602166345293e-16
0,-2.42573,3.085011181483533e-17
0,-2.42573,3.9870742693956777e-16
0,-2.4209473,2.3039296117487544e-17
0,-2.4199739,6.7121347464876e-16
0,-2.4199739,2.925333259874127e-16
0,-2.4174266,0.0004211848341475477
0,-2.4053693,4.1404799677884906e-16
0,-2.4053693,2.584642720804245e-17
0,-2.386972,2.749604778639019e-16
0,-2.386972,3.144186759862697e-17
0,-2.3838763,8.263536387356278e-17
0,-2.3795881,6.692957073303838e-05
0,-2.3646967,7.451057765592375e-15
0,-2.3646967,1.3863138006059544e-15
0,-2.3635643,5.0645796112882675e-17
0,-2.3504915,0.004433008182549492
0,-2.348956,2.647529736576148e-16
0,-2.348956,1.411966633192583e-16
0,-2.3479452,3.127923302374184e-17
0,-2.3359714,0.00011212088223664166
0,-2.316604,1.6957139090391935e-05
0,-2.3131878,1.9853707192530308e-15
0,-2.3131878,3.983709000807371e-15
0,-2.30929,3.062870894738809e-17
0,-2.2986526,4.701321079431001e-15
0,-2.2986526,6.193852913577704e-15
0,-2.2964044,6.376837896635993e-15
0,-2.2964044,1.2786981556061769e-17
0,-2.2815592,0.00018284738188779903
0,-2.2584455,3.403415015039539e-16
0,-2.2584455,6.209610858416999e-16
0,-2.254821,0.008854429720910828
0,-2.253835,4.381736595637964e-15
0,-2.253835,1.1503139192236338e-14
0,-2.2322102,1.156299624535266e-17
0,-2.228624,0.00019885310780197538
0,-2.2106645,0.0005911263632962828
0,-2.176722,0.015049516140921926
0,-2.1757855,3.7754846729260913e-16
0,-2.1757855,1.1110923723932336e-16
0,-2.171891,5.665381813082401e-16
0,-2.171891,6.691811422589136e-16
0,-2.1377087,4.975839271710667e-07
0,-2.1369085,1.3433347026029385e-17
0,-2.1196458,0.0012241031247473139
0,-2.1091297,0.0007003814675558863
0,-2.1085937,1.2019885362459596e-14
0,-2.1085937,1.9150507878951335e-14
0,-2.1046493,4.530563267222651e-07
0,-2.1033287,7.779712885267077e-17
0,-2.1033287,2.6034804035162633e-15
0,-2.1000376,1.942077309394924e-17
0,-2.1000376,2.8189255974313433e-18
0,-2.0865657,2.131812534318177e-17
0,-2.0865657,1.1062250357651258e-17
0,-2.0802093,0.002715581151030655
0,-2.0724254,7.40287273774599e-17
0,-2.0724254,4.492468115269499e-18
0,-2.04804,2.838182799132875e-17
0,-2.04804,3.0096679466379224e-17
0,-2.0332544,2.168404397562837e-18
0,-2.0332544,5.0144344141326945e-17
0,-2.0249932,2.1468549917159652e-06
0,-2.0180416,1.3674498794265019e-17
0,-2.016286,2.036267106600846e-18
0,-2.0114074,0.00027523746748969735
0,-2.0089943,6.969858144821541e-16
0,-2.0089943,3.788890711349818e-16
0,-2.0000696,5.388823088410728e-17
0,-1.9976765,2.7558368691027812e-17
0,-1.9943877,6.207057449202065e-17
0,-1.9943877,7.654467020333462e-17
0,-1.9793558,8.07730585519313e-18
0,-1.9773467,6.288372438258911e-18
0,-1.9703436,0.00025616897175506984
0,-1.9614584,3.9026421448046507e-17
0,-1.9614584,1.870304707219246e-16
0,-1.960475,0.00018150153791980737
0,-1.9588611,1.8431436745981625e-17
0,-1.9553752,0.01693443946035189
0,-1.9549359,7.646915704656587e-05
0,-1.9417312,8.594393882250043e-05
0,-1.9392402,0.00018093813822445473
0,-1.927251,1.5135461813699487e-16
0,-1.9136311,0.00010601385232875907
0,-1.901383,1.4094628306733883e-17
0,-1.8999249,0.016950138364681067
0,-1.8948854,0.0005680664534181458
0,-1.8857101,0.00033185627918741467
0,-1.8775297,1.9600339170065376e-17
0,-1.8775297,7.654467020333462e-17
0,-1.8692656,6.039006746055515e-17
0,-1.8521353,2.928701575165751e-17
0,-1.8207874,6.8440256985864674e-18
0,-1.8178428,0.0020744210541590175
0,-1.8108855,5.015790506621343e-17
0,-1.7932674,6.640738306473715e-17
0,-1.7932674,5.5107957195118863e-17
0,-1.7918458,0.00010568954536888109
0,-1.7862201,2.814251795939677e-15
0,-1.7862201,1.5852674732176555e-14
0,-1.7828591,6.041411686642654e-17
0,-1.7753371,2.8365397428034336e-16
0,-1.772703,7.325542747941788e-16
0,-1.772703,2.0984854348203787e-16
0,-1.7628281,5.223821089597094e-16
0,-1.752843,8.023095314189459e-18
0,-1.752843,7.372574256598279e-18
0,-1.7519977,2.5480289736817688e-05
0,-1.7492262,1.8744618967124558e-16
0,-1.747918,0.00017104905153742314
0,-1.7426581,0.04105501522080979
0,-1.7372762,1.5757570110641339e-16
0,-1.7372762,5.256624355498892e-17
0,-1.7262661,5.484908319485202e-17
0,-1.7232782,8.444826040856118e-16
0,-1.7232782,2.489231784679378e-16
0,-1.7110747,1.3552527156068805e-18
0,-1.6947917,0.00280256469777819
0,-1.6939377,0.008027514565890626
0,-1.6938336,9.639235491252562e-18
0,-1.6807652,4.607859186495406e-18
0,-1.6807652,3.930232773911819e-19
0,-1.668156,5.017676432354324e-16
0,-1.668156,3.155667661357778e-16
0,-1.6595697,8.321310328671475e-16
0,-1.6577871,0.000614505229739052
0,-1.6560202,7.65071537498288e-06
0,-1.6533455,1.3663521002284088e-06
0,-1.6532713,1.426361063553437e-16
0,-1.6532713,5.092714653847247e-18
0,-1.6312513,1.6534082109163547e-17
0,-1.6058598,0.0013753616363332832
0,-1.6049972,5.589356798667744e-17
0,-1.6049972,3.597514173409283e-16
0,-1.6028694,3.1532907135058244e-16
0,-1.6002753,1.3877787807814457e-17
0,-1.5972612,5.2909061311945576e-17
0,-1.5790689,1.220605771807359e-16
0,-1.5758318,0.00020033284822929074
0,-1.5715244,0.002077605649770442
0,-1.5551934,3.789586549555634e-15
0,-1.5551934,1.7842037890175544e-15
0,-1.536986,4.127045768513569e-15
0,-1.536986,2.3565757213828354e-15
0,-1.5228128,3.1041227942125164e-17
0,-1.5228128,6.708787561699492e-16
0,-1.5216457,0.0007586131008999221
0,-1.5212797,7.58352223720342e-16
0,-1.5212797,2.899765104481336e-16
0,-1.5151018,7.378211178533933e-05
0,-1.5140715,1.4070910192885646e-17
0,-1.4911135,0.00024917002691410284
0,-1.4871105,2.565831865751337e-17
0,-1.4871105,4.1720103039544687e-16
0,-1.4857668,8.023095314189459e-18
0,-1.4740764,0.001958371783473259
0,-1.4670213,6.265918883794144e-05
0,-1.4651239,3.852179688252776e-17
0,-1.4514803,9.679892671901677e-18
0,-1.4505411,1.8044212572776288e-18
0,-1.4482822,0.0008173758120086916
0,-1.4409224,1.5612509872040266e-17
0,-1.4318086,3.469446951953614e-18
0,-1.4312416,4.336808817289855e-18
0,-1.4257717,1.0956077118122723e-15
0,-1.4257717,7.349254947073779e-16
0,-1.4180924,0.0014210142691876287
0,-1.4142135,3.469446951953614e-18
0,-1.4142135,2.5072173339552673e-18
0,-1.4033157,8.30891131233848e-16
0,-1.403083,0.0014479399695637718
0,-1.3985466,9.84768618680492e-19
0,-1.3985466,1.7802864616790907e-16
0,-1.3890506,0.0015929079975055688
0,-1.388954,0.00041162274111925315
0,-1.3732778,8.673617379884035e-19
0,-1.3732778,3.469446951953614e-18
0,-1.3672321,1.0572473232988215e-16
0,-1.3540871,3.860160050173319e-16
0,-1.3530239,3.0604649291834105e-05
0,-1.3499342,7.339895996135228e-17
0,-1.3454467,1.890940787357677e-15
0,-1.3454467,2.284929958881522e-17
0,-1.3428504,2.6909902331090577e-16
0,-1.3428504,2.4650422091369695e-15
0,-1.3407257,0.00030088036619524763
0,-1.3406504,9.697620671570792e-17
0,-1.3339597,2.619528452085919e-16
0,-1.3339597,5.4706850275414446e-17
0,-1.312625,1.6370734582974453e-05
0,-1.3018396,2.77574885077804e-17
0,-1.2911491,1.948732140953687e-15
0,-1.2911491,7.026162071342989e-16
0,-1.2837203,0.00015887391749402902
0,-1.2804905,4.567201379624346e-18
0,-1.2714013,1.6453147089967305e-16
0,-1.2656814,4.261447563972133e-15
0,-1.2656814,3.059527423957786e-15
0,-1.2649883,1.4264909028802438e-16
0,-1.2630593,8.812530783233741e-16
0,-1.2630593,1.4745149515192028e-15
0,-1.2604245,0.0034652022048216186
0,-1.2591403,1.6429049422390253e-17
0,-1.2522246,3.640370380798558e-16
0,-1.2522246,4.592704433931692e-16
0,-1.246865,1.5019107455443443e-18
0,-1.2404622,0.0014706037137914851
0,-1.236124,0.001169393969765023
0,-1.2354996,2.3635608060187807e-17
0,-1.228945,1.385745951473294e-16
0,-1.228945,3.525012313293496e-17
0,-1.2230608,7.860466899656743e-18
0,-1.214395,1.0817509329959475e-16
0,-1.212562,8.975676490152402e-17
0,-1.2072673,1.0268966819753266e-15
0,-1.2072673,2.538635801612994e-15
0,-1.2017568,1.7838516764170644e-17
0,-1.2017568,2.7755574665596034e-17
0,-1.1944779,0.00287411246653152
0,-1.186736,0.00030692511747171594
0,-1.176831,1.0761070584054003e-16
0,-1.169441,2.4394551331285566e-18
0,-1.1619656,0.0011319271379675033
0,-1.1591734,1.5108047896355785e-17
0,-1.1591734,2.0507220202410703e-16
0,-1.1494879,3.2092381256757836e-17
0,-1.1443962,1.4670610204695312e-16
0,-1.1443962,1.7347234165997521e-18
0,-1.1199967,2.6988123935125542e-05
0,-1.1109258,1.0430025759886172e-16
0,-1.1109258,1.9298799699710588e-16
0,-1.1004559,1.7229116958065527e-05
0,-1.0984304,3.4071932308678892e-16
0,-1.0984304,9.173852112726296e-17
0,-1.0950382,0.00031258169367362823
0,-1.0754029,2.580500955721564e-16
0,-1.0695101,4.0007064153871904e-17
0,-1.0693998,0.0015285136482423717
0,-1.0674729,0.008946735469513245
0,-1.0619701,6.331352970800597e-16
0,-1.0619701,2.2509341224201926e-16
0,-1.0618135,3.0446067430199546e-16
0,-1.041332,2.790804126748456e-17
0,-1.041332,3.686287208270357e-18
0,-1.0325038,3.9567089720373013e-07
0,-1.0296657,1.2251484886005734e-17
0,-1.0228109,2.776307608560754e-16
0,-1.0228109,2.012459298772171e-15
0,-1.0224265,1.8094369819632265e-16
0,-1.0218197,1.3552527156068805e-18
0,-1.0183398,0.007887960615389267
0,-1.0146441,7.355812635186768e-17
0,-1.0146441,1.3563851555362992e-16
0,-1.0060787,0.00012009766730880847
0,-0.994754,6.865710968774079e-17
0,-0.994754,3.9031274680100665e-18
0,-0.98052263,6.139764020391491e-16
0,-0.98052263,2.7140656255449778e-15
0,-0.97946566,4.636388124917142e-18
0,-0.975913,2.304421610287301e-17
0,-0.97585326,1.0405355243123059e-16
0,-0.97585326,1.5060653045882009e-15
0,-0.9443547,2.9088512955294547e-15
0,-0.9443547,2.356922115294294e-16
0,-0.9431077,1.4094628306733883e-17
0,-0.94107693,2.9011965969735634e-05
0,-0.9378849,0.0023574134537074493
0,-0.93718034,4.13352143017143e-18
0,-0.935575,5.9678544688508564e-05
0,-0.92240095,1.1769430480665548e-16
0,-0.9175792,5.731363693265585e-17
0,-0.9175792,3.400667912010429e-17
0,-0.91632783,5.6378513275352365e-18
0,-0.91606444,1.0842021580816616e-16
0,-0.9100971,1.7686050524227672e-17
0,-0.9100971,8.41340899148189e-17
0,-0.90786517,4.4116869778076256e-17
0,-0.9073174,6.672013530719593e-16
0,-0.8998375,2.8044605415368734e-05
0,-0.8992752,8.673617590251348e-18
0,-0.88757086,1.4143418336254608e-16
0,-0.88757086,1.6005534701446374e-17
0,-0.8808092,0.0018691602327225582
0,-0.87354183,2.2975835380251655e-17
0,-0.8596848,0.006035256499865638
0,-0.8531374,5.789096113169586e-15
0,-0.8531374,2.6314697302528987e-15
0,-0.85297877,2.6280047748557115e-05
0,-0.8523415,0.0003885194422808026
0,-0.842476,2.680352114098561e-07
0,-0.8394601,1.7183996916264235e-16
0,-0.83777094,1.4129631030502523e-05
0,-0.8309266,9.82558297880392e-18
0,-0.8309266,4.271756270758429e-17
0,-0.82919765,4.336808817289855e-18
0,-0.8144956,1.4244458067652676e-15
0,-0.8144956,9.329234846333204e-17
0,-0.8109859,4.530411589079871e-17
0,-0.80280435,2.3202758614534674e-16
0,-0.80280435,2.963127991173555e-17
0,-0.7963018,0.0002296766688015756
0,-0.7943073,3.6638086914187956e-16
0,-0.7943073,1.0703821402836738e-15
0,-0.7916315,5.984052818906174e-16
0,-0.7853555,7.878084427282162e-17
0,-0.77920884,1.6694738273586373e-15
0,-0.77920884,1.548767131730759e-16
0,-0.7659446,0.00017202525976329
0,-0.7642597,3.828589075650521e-17
0,-0.7642597,1.4094628306733883e-17
0,-0.7402922,5.1093031633463565e-18
0,-0.7402922,2.5261913147886917e-17
0,-0.73939544,1.2980865853957666e-17
0,-0.7332083,0.00020202571570865704
0,-0.7294019,2.0446514072997326e-16
0,-0.7294019,1.1442403608285207e-16
0,-0.7200041,4.87890940405862e-18
0,-0.7035198,0.000789751364238981
0,-0.70258,3.686287208270357e-18
0,-0.6973096,4.5933403236303163e-17
0,-0.6945224,7.30002121635001e-17
0,-0.6945224,1.1059598072924412e-16
0,-0.6917332,5.923308218192795e-17
0,-0.6884014,9.447233422675952e-16
0,-0.6884014,2.8345565622846476e-16
0,-0.6809645,0.00016344047914401694
0,-0.67248946,1.6683920404711786e-16
0,-0.67248946,5.330785346273617e-17
0,-0.66878784,6.87384110617199e-17
0,-0.6568543,3.523657076683471e-18
0,-0.6545476,5.1699291267612996e-05
0,-0.65363276,2.3462134875281604e-16
0,-0.6478137,5.568585667067475e-17
0,-0.64608246,8.423742013881046e-18
0,-0.64586884,4.052815424593107e-08
0,-0.6445591,0.00014573614541689515
0,-0.63586944,1.7642763485832297e-17
0,-0.6246032,2.916746295535436e-16
0,-0.6246032,4.756666277206332e-15
0,-0.622379,7.186536872775654e-16
0,-0.6122318,4.432564560573204e-16
0,-0.6122318,6.599116720924747e-17
0,-0.6083669,0.001641454810885401
0,-0.6083142,2.3340781950180554e-06
0,-0.60789675,1.1301647245030446e-15
0,-0.60789675,5.683934639934158e-16
0,-0.6015853,2.313796147887252e-16
0,-0.6015853,3.35832975759479e-16
0,-0.59940416,2.3109636959589615e-17
0,-0.58440965,4.3623844690713795e-16
0,-0.58440965,2.0539972023622735e-16
0,-0.58420354,7.123208256579435e-17
0,-0.58420354,2.3649159916395588e-17
0,-0.58063656,1.951563910473908e-18
0,-0.58063656,1.7347234165997521e-18
0,-0.5752667,0.00411714003763658
0,-0.57230043,0.0002015201245850898
0,-0.5710183,0.001306882634711029
0,-0.5670051,1.7829242257941773e-16
0,-0.5670051,1.499370503294066e-17
0,-0.55552614,2.2171936060007357e-17
0,-0.54745984,6.858901281094152e-05
0,-0.5318156,4.784041887708414e-18
0,-0.5239684,4.808698347936658e-17
0,-0.5232122,0.0003144063844688662
0,-0.51091164,2.0613393804380653e-17
0,-0.51091164,2.7105054298285213e-18
0,-0.5106097,1.9404988107281384e-16
0,-0.5106097,2.3503312850090437e-17
0,-0.5087137,3.096314989735488e-15
0,-0.5087137,1.749943502552482e-15
0,-0.5064452,2.639082785277492e-16
0,-0.5064452,3.884110976865054e-16
0,-0.48993045,0.0014362412049556128
0,-0.4899217,6.9175820789725236e-18
0,-0.4704721,1.4640117570215874e-17
0,-0.47027394,2.0144474393442514e-16
0,-0.47027394,5.746271864710666e-18
0,-0.46402028,2.977490101706002e-17
0,-0.4627133,4.278255165144541e-16
0,-0.4627133,8.428097805276517e-16
0,-0.46232316,1.7734982026194446e-17
0,-0.46232316,4.884039959305481e-18
0,-0.45142642,1.4249416996459327e-15
0,-0.45142642,3.292893164340004e-16
0,-0.44266248,1.318184065622448e-15
0,-0.44266248,1.9482312498893278e-17
0,-0.43343416,2.3634845505837707e-15
0,-0.43343416,6.736369067021672e-17
0,-0.4301493,1.734723526915942e-17
0,-0.4262656,5.37435581732996e-17
0,-0.4255887,9.757820532514226e-18
0,-0.41641414,1.5829350759767342e-17
0,-0.40855294,6.34306140120445e-06
0,-0.40498155,1.3552527156068805e-18
0,-0.40498155,1.4094628318838091e-18
0,-0.40066245,1.1612984123153015e-05
0,-0.39426193,2.2411803610774584e-16
0,-0.39426193,8.848646148296338e-18
0,-0.38254926,0.001378518090833794
0,-0.38243616,3.787072183840436e-16
0,-0.38243616,6.404914993877816e-18
0,-0.3784045,0.00039505854161043033
0,-0.37428463,1.5788693216443518e-17
0,-0.37428463,3.686287730239473e-17
0,-0.37159345,1.2625535337671896e-16
0,-0.36255243,4.756900098332534e-16
0,-0.3618765,3.1580688646938485e-16
0,-0.35100812,2.409020994601423e-17
0,-0.35100812,5.296548882510695e-16
0,-0.34904522,1.965290507135401e-05
0,-0.34512866,3.8534439108769647e-16
0,-0.34512866,1.8628048843355284e-16
0,-0.34108645,4.859422579501822e-07
0,-0.3261803,3.774668936298957e-17
0,-0.3261803,3.847651898586943e-17
0,-0.3239411,7.438286821204176e-06
0,-0.31869972,3.291105679906512e-17
0,-0.30280533,2.810793779061454e-17
0,-0.29295474,1.953892757100489e-17
0,-0.29295474,2.1182692948846856e-17
0,-0.29288673,3.704342901611154e-05
0,-0.29230514,2.17773567984036e-06
0,-0.28520697,3.25396177017212e-17
0,-0.28520697,6.776263488010385e-18
0,-0.2793188,1.7618284051932756e-17
0,-0.2789306,1.0679390676896072e-17
0,-0.27580822,9.825946880982761e-05
0,-0.26846364,3.5458999828292444e-16
0,-0.26846364,5.62948987994148e-16
0,-0.26614627,3.0771347010183306e-18
0,-0.26559323,8.8904580781743e-18
0,-0.26138252,1.3961914113572968e-15
0,-0.26138252,5.888770710242846e-16
0,-0.26091716,0.0005264613937388009
0,-0.25240293,3.59581156288852e-16
0,-0.25240293,1.06234952322907e-15
0,-0.25175983,9.679674228491994e-17
0,-0.25175983,9.056062016846866e-17
0,-0.24703352,2.5546515027698117e-17
0,-0.24703352,3.0750684509330915e-17
0,-0.24597725,4.7892201457046474e-05
0,-0.24463044,1.4268521276346367e-05
0,-0.24053846,1.0842022043224638e-18
0,-0.2316673,7.273177703652447e-17
0,-0.2316673,6.55080648609744e-17
0,-0.22869289,5.730655003133037e-17
0,-0.22865994,9.435947961757316e-18
0,-0.22865994,4.87890977618477e-19
0,-0.22704779,1.2495429302336603e-16
0,-0.22704779,1.3064637773490988e-17
